trigram,freq
"('es', 'immer', 'eine')",1
"('immer', 'eine', 'katastrophe')",1
"('eine', 'katastrophe', 'ich')",1
"('katastrophe', 'ich', 'kannte')",1
"('ich', 'kannte', 'einen')",1
"('kannte', 'einen', 'planeten')",1
"('einen', 'planeten', 'auf')",1
"('planeten', 'auf', 'dem')",1
"('auf', 'dem', 'ein')",1
"('dem', 'ein', 'faulpelz')",1
"('ein', 'faulpelz', 'wohnte')",1
"('faulpelz', 'wohnte', 'er')",1
"('wohnte', 'er', 'hatte')",1
"('er', 'hatte', 'drei')",1
"('hatte', 'drei', 'sträucher')",1
"('drei', 'sträucher', 'einfach')",1
"('sträucher', 'einfach', 'nicht')",1
"('einfach', 'nicht', 'beachtet')",1
"('nicht', 'beachtet', 'nach')",1
"('beachtet', 'nach', 'den')",1
"('nach', 'den', 'beschreibungen')",1
"('den', 'beschreibungen', 'des')",1
"('beschreibungen', 'des', 'kleinen')",1
"('kleinen', 'prinzen', 'zeichnete')",1
"('prinzen', 'zeichnete', 'ich')",1
"('zeichnete', 'ich', 'diesen')",1
"('ich', 'diesen', 'planeten')",1
"('diesen', 'planeten', 'ungern')",1
"('planeten', 'ungern', 'klinge')",1
"('ungern', 'klinge', 'ich')",1
"('klinge', 'ich', 'wie')",1
"('ich', 'wie', 'ein')",1
"('wie', 'ein', 'moralapostel')",1
"('ein', 'moralapostel', 'aber')",1
"('moralapostel', 'aber', 'wie')",1
"('aber', 'wie', 'gefähr')",1
"('wie', 'gefähr', 'lich')",1
"('gefähr', 'lich', 'affenbrotbäume')",1
"('lich', 'affenbrotbäume', 'sind')",1
"('affenbrotbäume', 'sind', 'ist')",1
"('sind', 'ist', 'so')",1
"('ist', 'so', 'wenig')",1
"('so', 'wenig', 'bekannt')",1
"('wenig', 'bekannt', 'und')",1
"('bekannt', 'und', 'die')",1
"('und', 'die', 'risiken')",1
"('die', 'risiken', 'für')",1
"('risiken', 'für', 'jemanden')",1
"('für', 'jemanden', 'der')",1
"('jemanden', 'der', 'sich')",1
"('der', 'sich', 'auf')",1
"('auf', 'einen', 'asteroiden')",1
"('einen', 'asteroiden', 'verirrt')",1
"('asteroiden', 'verirrt', 'sind')",1
"('verirrt', 'sind', 'so')",1
"('sind', 'so', 'groß')",1
"('so', 'groß', 'dass')",1
"('groß', 'dass', 'ich')",1
"('dass', 'ich', 'einmal')",1
"('ich', 'einmal', 'eine')",1
"('einmal', 'eine', 'ausnahme')",1
"('eine', 'ausnahme', 'mache')",1
"('ausnahme', 'mache', 'ich')",1
"('mache', 'ich', 'sage')",1
"('ich', 'sage', 'kinder')",1
"('sage', 'kinder', 'vorsicht')",1
"('kinder', 'vorsicht', 'vor')",1
"('vorsicht', 'vor', 'affenbrotbäumen')",1
"('vor', 'affenbrotbäumen', 'um')",1
"('affenbrotbäumen', 'um', 'meine')",1
"('um', 'meine', 'freunde')",1
"('meine', 'freunde', 'vor')",1
"('freunde', 'vor', 'dieser')",1
"('vor', 'dieser', 'unbekannten')",1
"('dieser', 'unbekannten', 'gefahr')",1
"('unbekannten', 'gefahr', 'zu')",1
"('gefahr', 'zu', 'warnen')",1
"('zu', 'warnen', 'der')",1
"('warnen', 'der', 'sie')",1
"('der', 'sie', 'ebenso')",1
"('sie', 'ebenso', 'wie')",1
"('ebenso', 'wie', 'ich')",1
"('wie', 'ich', 'bislang')",1
"('ich', 'bislang', 'stets')",1
"('bislang', 'stets', 'knapp')",1
"('stets', 'knapp', 'entkommen')",1
"('knapp', 'entkommen', 'waren')",1
"('entkommen', 'waren', 'für')",1
"('waren', 'für', 'die')",1
"('für', 'die', 'erkenntnis')",1
"('die', 'erkenntnis', 'aber')",1
"('erkenntnis', 'aber', 'hat')",1
"('aber', 'hat', 'es')",1
"('hat', 'es', 'sich')",1
"('es', 'sich', 'gelohnt')",1
"('sich', 'gelohnt', 'ihr')",1
"('gelohnt', 'ihr', 'fragt')",1
"('ihr', 'fragt', 'euch')",1
"('fragt', 'euch', 'vielleicht')",1
"('euch', 'vielleicht', 'warum')",1
"('vielleicht', 'warum', 'gibt')",1
"('warum', 'gibt', 'es')",1
"('gibt', 'es', 'in')",1
"('es', 'in', 'diesem')",1
"('in', 'diesem', 'buch')",1
"('diesem', 'buch', 'nicht')",1
"('buch', 'nicht', 'noch')",1
"('nicht', 'noch', 'andere')",1
"('noch', 'andere', 'so')",1
"('andere', 'so', 'großartige')",1
"('so', 'großartige', 'bilder')",1
"('großartige', 'bilder', 'wie')",1
"('bilder', 'wie', 'jenes')",1
"('wie', 'jenes', 'mit')",1
"('jenes', 'mit', 'den')",1
"('den', 'affenbrotbäumen', 'die')",1
"('affenbrotbäumen', 'die', 'antwort')",1
"('die', 'antwort', 'ist')",1
"('antwort', 'ist', 'einfach')",1
"('ist', 'einfach', 'ich')",1
"('einfach', 'ich', 'habe')",1
"('habe', 'es', 'versucht')",1
"('es', 'versucht', 'aber')",1
"('versucht', 'aber', 'es')",1
"('aber', 'es', 'ist')",1
"('es', 'ist', 'mir')",1
"('ist', 'mir', 'missglückt')",1
"('mir', 'missglückt', 'beim')",1
"('missglückt', 'beim', 'zeichnen')",1
"('beim', 'zeichnen', 'der')",1
"('zeichnen', 'der', 'affenbrotbäume')",1
"('der', 'affenbrotbäume', 'hatte')",1
"('affenbrotbäume', 'hatte', 'ich')",1
"('hatte', 'ich', 'jedoch')",1
"('ich', 'jedoch', 'das')",1
"('jedoch', 'das', 'gefühl')",1
"('das', 'gefühl', 'es')",1
"('gefühl', 'es', 'sei')",1
"('es', 'sei', 'wirklich')",1
"('sei', 'wirklich', 'dringend')",1
"('wirklich', 'dringend', 'ach')",1
"('dringend', 'ach', 'kleiner')",1
"('ach', 'kleiner', 'prinz')",1
"('kleiner', 'prinz', 'nach')",1
"('prinz', 'nach', 'und')",1
"('und', 'nach', 'habe')",1
"('nach', 'habe', 'ich')",1
"('habe', 'ich', 'so')",1
"('ich', 'so', 'dein')",1
"('so', 'dein', 'kleines')",1
"('dein', 'kleines', 'trauriges')",1
"('kleines', 'trauriges', 'leben')",1
"('trauriges', 'leben', 'verstanden')",1
"('leben', 'verstanden', 'lange')",1
"('verstanden', 'lange', 'zeit')",1
"('lange', 'zeit', 'blieb')",1
"('zeit', 'blieb', 'dir')",1
"('blieb', 'dir', 'nur')",1
"('dir', 'nur', 'die')",1
"('nur', 'die', 'lieblichkeit')",1
"('die', 'lieblichkeit', 'der')",1
"('lieblichkeit', 'der', 'sonnenuntergänge')",1
"('der', 'sonnenuntergänge', 'um')",1
"('sonnenuntergänge', 'um', 'dich')",1
"('um', 'dich', 'zu')",1
"('dich', 'zu', 'zerstreuen')",1
"('zu', 'zerstreuen', 'dieses')",1
"('zerstreuen', 'dieses', 'detail')",1
"('dieses', 'detail', 'erfuhr')",1
"('detail', 'erfuhr', 'ich')",1
"('ich', 'am', 'morgen')",1
"('am', 'morgen', 'des')",1
"('morgen', 'des', 'vierten')",1
"('des', 'vierten', 'tages')",1
"('vierten', 'tages', 'als')",1
"('tages', 'als', 'du')",1
"('als', 'du', 'mir')",1
"('du', 'mir', 'sagtest')",1
"('mir', 'sagtest', 'ich')",1
"('sagtest', 'ich', 'mag')",1
"('ich', 'mag', 'sonnenuntergänge')",1
"('mag', 'sonnenuntergänge', 'lass')",1
"('sonnenuntergänge', 'lass', 'uns')",1
"('lass', 'uns', 'einen')",1
"('uns', 'einen', 'sonnenuntergang')",1
"('einen', 'sonnenuntergang', 'anschauen')",1
"('sonnenuntergang', 'anschauen', 'aber')",1
"('anschauen', 'aber', 'man')",1
"('aber', 'man', 'muss')",1
"('man', 'muss', 'warten')",1
"('muss', 'warten', 'worauf')",1
"('warten', 'worauf', 'denn')",1
"('worauf', 'denn', 'warten')",1
"('denn', 'warten', 'darauf')",1
"('warten', 'darauf', 'dass')",1
"('darauf', 'dass', 'die')",1
"('dass', 'die', 'sonne')",1
"('die', 'sonne', 'untergeht')",1
"('sonne', 'untergeht', 'du')",1
"('untergeht', 'du', 'wirktest')",1
"('du', 'wirktest', 'zunächst')",1
"('wirktest', 'zunächst', 'sehr')",1
"('zunächst', 'sehr', 'überrascht')",1
"('sehr', 'überrascht', 'aber')",1
"('überrascht', 'aber', 'musstest')",1
"('aber', 'musstest', 'dann')",1
"('musstest', 'dann', 'selbst')",1
"('dann', 'selbst', 'lachen')",1
"('selbst', 'lachen', 'und')",1
"('und', 'du', 'hast')",1
"('du', 'hast', 'zu')",1
"('hast', 'zu', 'mir')",1
"('zu', 'mir', 'gesagt')",1
"('mir', 'gesagt', 'ich')",1
"('gesagt', 'ich', 'glaube')",1
"('ich', 'glaube', 'immer')",1
"('glaube', 'immer', 'noch')",1
"('immer', 'noch', 'ich')",1
"('noch', 'ich', 'sei')",1
"('ich', 'sei', 'bei')",1
"('sei', 'bei', 'mir')",1
"('bei', 'mir', 'tatsächlich')",1
"('mir', 'tatsächlich', 'wenn')",1
"('tatsächlich', 'wenn', 'es')",1
"('wenn', 'es', 'in')",1
"('es', 'in', 'den')",1
"('in', 'den', 'vereinigten')",1
"('den', 'vereinigten', 'staaten')",1
"('vereinigten', 'staaten', 'von')",1
"('staaten', 'von', 'amerika')",1
"('von', 'amerika', 'mittagszeit')",1
"('amerika', 'mittagszeit', 'ist')",1
"('mittagszeit', 'ist', 'das')",1
"('ist', 'das', 'weiß')",1
"('das', 'weiß', 'ja')",1
"('weiß', 'ja', 'jeder')",1
"('ja', 'jeder', 'dann')",1
"('jeder', 'dann', 'geht')",1
"('dann', 'geht', 'in')",1
"('geht', 'in', 'frankreich')",1
"('in', 'frankreich', 'die')",1
"('frankreich', 'die', 'sonne')",1
"('die', 'sonne', 'unter')",1
"('sonne', 'unter', 'man')",1
"('unter', 'man', 'müsste')",1
"('man', 'müsste', 'innerhalb')",1
"('müsste', 'innerhalb', 'einer')",1
"('innerhalb', 'einer', 'minute')",1
"('einer', 'minute', 'nach')",1
"('minute', 'nach', 'frankreich')",1
"('nach', 'frankreich', 'gelangen')",1
"('frankreich', 'gelangen', 'können')",1
"('gelangen', 'können', 'um')",1
"('können', 'um', 'den')",1
"('um', 'den', 'sonnenuntergang')",1
"('den', 'sonnenuntergang', 'dort')",1
"('sonnenuntergang', 'dort', 'zu')",1
"('dort', 'zu', 'sehen')",1
"('zu', 'sehen', 'leider')",1
"('sehen', 'leider', 'ist')",1
"('leider', 'ist', 'frankreich')",1
"('ist', 'frankreich', 'viel')",1
"('frankreich', 'viel', 'zu')",1
"('viel', 'zu', 'weit')",1
"('zu', 'weit', 'entfernt')",1
"('weit', 'entfernt', 'aber')",1
"('entfernt', 'aber', 'auf')",1
"('aber', 'auf', 'deinem')",1
"('auf', 'deinem', 'kleinen')",1
"('deinem', 'kleinen', 'planeten')",1
"('kleinen', 'planeten', 'da')",1
"('planeten', 'da', 'musst')",1
"('da', 'musst', 'du')",1
"('musst', 'du', 'nur')",1
"('du', 'nur', 'den')",1
"('nur', 'den', 'stuhl')",1
"('den', 'stuhl', 'um')",1
"('stuhl', 'um', 'ein')",1
"('um', 'ein', 'paar')",1
"('ein', 'paar', 'schritte')",1
"('paar', 'schritte', 'verrücken')",1
"('schritte', 'verrücken', 'und')",1
"('verrücken', 'und', 'schon')",1
"('und', 'schon', 'siehst')",1
"('schon', 'siehst', 'du')",1
"('du', 'die', 'abenddämmerung')",1
"('die', 'abenddämmerung', 'wann')",1
"('abenddämmerung', 'wann', 'immer')",1
"('immer', 'du', 'willst')",1
"('du', 'willst', 'einmal')",1
"('willst', 'einmal', 'hab')",1
"('einmal', 'hab', 'ich')",1
"('hab', 'ich', 'die')",1
"('die', 'sonne', 'dreiundvierzig')",1
"('sonne', 'dreiundvierzig', 'mal')",1
"('dreiundvierzig', 'mal', 'untergehen')",1
"('mal', 'untergehen', 'sehen')",1
"('untergehen', 'sehen', 'und')",1
"('sehen', 'und', 'ein')",1
"('und', 'ein', 'wenig')",1
"('ein', 'wenig', 'später')",1
"('wenig', 'später', 'fügtest')",1
"('später', 'fügtest', 'du')",1
"('fügtest', 'du', 'hinzu')",1
"('du', 'hinzu', 'weißt')",1
"('hinzu', 'weißt', 'du')",1
"('weißt', 'du', 'wenn')",1
"('du', 'wenn', 'man')",1
"('wenn', 'man', 'sehr')",1
"('man', 'sehr', 'traurig')",1
"('sehr', 'traurig', 'ist')",1
"('traurig', 'ist', 'dann')",1
"('ist', 'dann', 'liebt')",1
"('dann', 'liebt', 'man')",1
"('liebt', 'man', 'sonnenuntergänge')",1
"('man', 'sonnenuntergänge', 'also')",1
"('sonnenuntergänge', 'also', 'warst')",1
"('also', 'warst', 'du')",1
"('warst', 'du', 'an')",1
"('an', 'dem', 'tag')",1
"('dem', 'tag', 'mit')",1
"('tag', 'mit', 'den')",1
"('mit', 'den', 'dreiundvierzig')",1
"('den', 'dreiundvierzig', 'mal')",1
"('dreiundvierzig', 'mal', 'besonders')",1
"('mal', 'besonders', 'traurig')",1
"('besonders', 'traurig', 'aber')",1
"('traurig', 'aber', 'der')",1
"('prinz', 'antwortete', 'nicht')",1
"('antwortete', 'nicht', 'am')",1
"('nicht', 'am', 'fünften')",1
"('am', 'fünften', 'tag')",1
"('fünften', 'tag', 'kam')",1
"('tag', 'kam', 'ich')",1
"('kam', 'ich', 'wieder')",1
"('ich', 'wieder', 'einmal')",1
"('wieder', 'einmal', 'dank')",1
"('einmal', 'dank', 'des')",1
"('dank', 'des', 'schafes')",1
"('des', 'schafes', 'hinter')",1
"('schafes', 'hinter', 'ein')",1
"('hinter', 'ein', 'weiteres')",1
"('ein', 'weiteres', 'geheimnis')",1
"('weiteres', 'geheimnis', 'im')",1
"('geheimnis', 'im', 'leben')",1
"('im', 'leben', 'des')",1
"('leben', 'des', 'kleinen')",1
"('kleinen', 'prinzen', 'ohne')",1
"('prinzen', 'ohne', 'umschweife')",1
"('ohne', 'umschweife', 'fragte')",1
"('umschweife', 'fragte', 'er')",1
"('er', 'mich', 'geradeheraus')",1
"('mich', 'geradeheraus', 'als')",1
"('geradeheraus', 'als', 'pflücke')",1
"('als', 'pflücke', 'er')",1
"('pflücke', 'er', 'die')",1
"('er', 'die', 'frucht')",1
"('die', 'frucht', 'eines')",1
"('frucht', 'eines', 'lange')",1
"('eines', 'lange', 'im')",1
"('lange', 'im', 'stillen')",1
"('im', 'stillen', 'gereiften')",1
"('stillen', 'gereiften', 'problems')",1
"('gereiften', 'problems', 'wenn')",1
"('problems', 'wenn', 'ein')",1
"('wenn', 'ein', 'schaf')",1
"('ein', 'schaf', 'sträucher')",1
"('schaf', 'sträucher', 'frisst')",1
"('sträucher', 'frisst', 'dann')",1
"('frisst', 'dann', 'also')",1
"('dann', 'also', 'auch')",1
"('also', 'auch', 'blumen')",1
"('auch', 'blumen', 'ein')",1
"('blumen', 'ein', 'schaf')",1
"('ein', 'schaf', 'frisst')",1
"('schaf', 'frisst', 'einfach')",1
"('frisst', 'einfach', 'alles')",1
"('einfach', 'alles', 'was')",1
"('alles', 'was', 'es')",1
"('was', 'es', 'findet')",1
"('es', 'findet', 'selbst')",1
"('findet', 'selbst', 'wenn')",1
"('selbst', 'wenn', 'die')",1
"('wenn', 'die', 'blumen')",1
"('die', 'blumen', 'dornen')",1
"('blumen', 'dornen', 'haben')",1
"('dornen', 'haben', 'ja')",1
"('haben', 'ja', 'selbst')",1
"('ja', 'selbst', 'blumen')",1
"('selbst', 'blumen', 'mit')",1
"('blumen', 'mit', 'dornen')",1
"('mit', 'dornen', 'wozu')",1
"('dornen', 'wozu', 'dienen')",1
"('wozu', 'dienen', 'dann')",1
"('dienen', 'dann', 'diese')",1
"('dann', 'diese', 'dornen')",1
"('diese', 'dornen', 'ich')",1
"('dornen', 'ich', 'wusste')",1
"('ich', 'wusste', 'es')",1
"('wusste', 'es', 'nicht')",1
"('es', 'nicht', 'unterdessen')",1
"('nicht', 'unterdessen', 'war')",1
"('unterdessen', 'war', 'ich')",1
"('war', 'ich', 'mit')",1
"('mit', 'dem', 'versuch')",1
"('dem', 'versuch', 'beschäftigt')",1
"('versuch', 'beschäftigt', 'an')",1
"('beschäftigt', 'an', 'meinem')",1
"('meinem', 'motor', 'einen')",1
"('motor', 'einen', 'bolzen')",1
"('einen', 'bolzen', 'zu')",1
"('bolzen', 'zu', 'lockern')",1
"('zu', 'lockern', 'der')",1
"('lockern', 'der', 'zu')",1
"('der', 'zu', 'festgezogen')",1
"('zu', 'festgezogen', 'war')",1
"('festgezogen', 'war', 'ich')",1
"('war', 'ich', 'war')",1
"('war', 'sehr', 'besorgt')",1
"('sehr', 'besorgt', 'denn')",1
"('besorgt', 'denn', 'langsam')",1
"('denn', 'langsam', 'schien')",1
"('langsam', 'schien', 'mir')",1
"('schien', 'mir', 'meine')",1
"('mir', 'meine', 'panne')",1
"('meine', 'panne', 'doch')",1
"('panne', 'doch', 'sehr')",1
"('doch', 'sehr', 'ernst')",1
"('sehr', 'ernst', 'und')",1
"('ernst', 'und', 'das')",1
"('und', 'das', 'zur')",1
"('das', 'zur', 'neige')",1
"('zur', 'neige', 'gehende')",1
"('neige', 'gehende', 'trinkwasser')",1
"('gehende', 'trinkwasser', 'ließ')",1
"('trinkwasser', 'ließ', 'mich')",1
"('ließ', 'mich', 'das')",1
"('mich', 'das', 'schlimmste')",1
"('das', 'schlimmste', 'befürchten')",1
"('schlimmste', 'befürchten', 'wozu')",1
"('befürchten', 'wozu', 'sind')",1
"('wozu', 'sind', 'die')",1
"('sind', 'die', 'dornen')",1
"('die', 'dornen', 'gut')",1
"('dornen', 'gut', 'der')",1
"('gut', 'der', 'kleine')",1
"('kleine', 'prinz', 'ließ')",1
"('prinz', 'ließ', 'nie')",1
"('ließ', 'nie', 'von')",1
"('nie', 'von', 'einer')",1
"('einer', 'frage', 'ab')",1
"('frage', 'ab', 'wenn')",1
"('ab', 'wenn', 'er')",1
"('gestellt', 'hatte', 'ich')",1
"('hatte', 'ich', 'war')",1
"('ich', 'war', 'von')",1
"('war', 'von', 'meinem')",1
"('von', 'meinem', 'bolzen')",1
"('meinem', 'bolzen', 'abgelenkt')",1
"('bolzen', 'abgelenkt', 'und')",1
"('abgelenkt', 'und', 'so')",1
"('und', 'so', 'antwortete')",1
"('so', 'antwortete', 'ich')",1
"('antwortete', 'ich', 'einfach')",1
"('ich', 'einfach', 'irgendetwas')",1
"('einfach', 'irgendetwas', 'die')",1
"('irgendetwas', 'die', 'dornen')",1
"('die', 'dornen', 'sind')",1
"('dornen', 'sind', 'zu')",1
"('sind', 'zu', 'überhaupt')",1
"('zu', 'überhaupt', 'nichts')",1
"('überhaupt', 'nichts', 'nutze')",1
"('nichts', 'nutze', 'die')",1
"('nutze', 'die', 'blumen')",1
"('die', 'blumen', 'lassen')",1
"('blumen', 'lassen', 'sie')",1
"('lassen', 'sie', 'nur')",1
"('sie', 'nur', 'aus')",1
"('nur', 'aus', 'gemeinheit')",1
"('aus', 'gemeinheit', 'wachsen')",1
"('gemeinheit', 'wachsen', 'oh')",1
"('wachsen', 'oh', 'aber')",1
"('oh', 'aber', 'nach')",1
"('aber', 'nach', 'einem')",1
"('augenblick', 'stille', 'da')",1
"('stille', 'da', 'erwiderte')",1
"('da', 'erwiderte', 'er')",1
"('erwiderte', 'er', 'verärgert')",1
"('er', 'verärgert', 'ich')",1
"('verärgert', 'ich', 'glaube')",1
"('ich', 'glaube', 'dir')",1
"('glaube', 'dir', 'nicht')",1
"('dir', 'nicht', 'blumen')",1
"('nicht', 'blumen', 'sind')",1
"('blumen', 'sind', 'schwach')",1
"('sind', 'schwach', 'sie')",1
"('schwach', 'sie', 'sind')",1
"('sie', 'sind', 'leichtgläubig')",1
"('sind', 'leichtgläubig', 'sie')",1
"('leichtgläubig', 'sie', 'schützen')",1
"('sie', 'schützen', 'sich')",1
"('schützen', 'sich', 'nur')",1
"('sich', 'nur', 'so')",1
"('nur', 'so', 'gut')",1
"('so', 'gut', 'sie')",1
"('gut', 'sie', 'können')",1
"('sie', 'können', 'mit')",1
"('können', 'mit', 'den')",1
"('mit', 'den', 'dornen')",1
"('den', 'dornen', 'glauben')",1
"('dornen', 'glauben', 'sie')",1
"('glauben', 'sie', 'sehen')",1
"('sie', 'sehen', 'sie')",1
"('sehen', 'sie', 'gefährlich')",1
"('sie', 'gefährlich', 'aus')",1
"('gefährlich', 'aus', 'ich')",1
"('aus', 'ich', 'antwortete')",1
"('ich', 'antwortete', 'nichts')",1
"('antwortete', 'nichts', 'sondern')",1
"('nichts', 'sondern', 'sagte')",1
"('sondern', 'sagte', 'mir')",1
"('sagte', 'mir', 'in')",1
"('mir', 'in', 'diesem')",1
"('in', 'diesem', 'augenblick')",1
"('diesem', 'augenblick', 'wenn')",1
"('augenblick', 'wenn', 'dieser')",1
"('wenn', 'dieser', 'bolzen')",1
"('dieser', 'bolzen', 'nicht')",1
"('bolzen', 'nicht', 'nachgibt')",1
"('nicht', 'nachgibt', 'muss')",1
"('nachgibt', 'muss', 'ich')",1
"('muss', 'ich', 'ihn')",1
"('ihn', 'mit', 'dem')",1
"('mit', 'dem', 'hammer')",1
"('dem', 'hammer', 'herauslösen')",1
"('hammer', 'herauslösen', 'wieder')",1
"('herauslösen', 'wieder', 'unterbrach')",1
"('wieder', 'unterbrach', 'der')",1
"('unterbrach', 'der', 'kleine')",1
"('kleine', 'prinz', 'meine')",1
"('prinz', 'meine', 'überlegungen')",1
"('meine', 'überlegungen', 'und')",1
"('überlegungen', 'und', 'du')",1
"('und', 'du', 'glaubst')",1
"('du', 'glaubst', 'dass')",1
"('glaubst', 'dass', 'diese')",1
"('dass', 'diese', 'blumen')",1
"('diese', 'blumen', 'aber')",1
"('blumen', 'aber', 'nein')",1
"('aber', 'nein', 'aber')",1
"('nein', 'aber', 'nein')",1
"('aber', 'nein', 'ich')",1
"('nein', 'ich', 'glaube')",1
"('ich', 'glaube', 'gar')",1
"('glaube', 'gar', 'nichts')",1
"('gar', 'nichts', 'ich')",1
"('ich', 'habe', 'nur')",1
"('habe', 'nur', 'irgendwas')",1
"('nur', 'irgendwas', 'geantwortet')",1
"('irgendwas', 'geantwortet', 'ich')",1
"('geantwortet', 'ich', 'muss')",1
"('ich', 'muss', 'mich')",1
"('muss', 'mich', 'hier')",1
"('mich', 'hier', 'um')",1
"('hier', 'um', 'wichtige')",1
"('wichtige', 'dinge', 'kümmern')",1
"('dinge', 'kümmern', 'er')",1
"('kümmern', 'er', 'schaute')",1
"('er', 'schaute', 'mich')",1
"('schaute', 'mich', 'erstaunt')",1
"('mich', 'erstaunt', 'an')",1
"('erstaunt', 'an', 'um')",1
"('an', 'um', 'wichtige')",1
"('wichtige', 'dinge', 'er')",1
"('dinge', 'er', 'sah')",1
"('mich', 'an', 'wie')",1
"('an', 'wie', 'ich')",1
"('wie', 'ich', 'den')",1
"('ich', 'den', 'hammer')",1
"('den', 'hammer', 'in')",1
"('hammer', 'in', 'der')",1
"('in', 'der', 'hand')",1
"('der', 'hand', 'und')",1
"('hand', 'und', 'mit')",1
"('und', 'mit', 'ölverschmierten')",1
"('mit', 'ölverschmierten', 'händen')",1
"('ölverschmierten', 'händen', 'über')",1
"('händen', 'über', 'einem')",1
"('über', 'einem', 'ding')",1
"('einem', 'ding', 'hing')",1
"('ding', 'hing', 'das')",1
"('hing', 'das', 'ihm')",1
"('das', 'ihm', 'ausgesprochen')",1
"('ihm', 'ausgesprochen', 'hässlich')",1
"('ausgesprochen', 'hässlich', 'erscheinen')",1
"('hässlich', 'erscheinen', 'musste')",1
"('erscheinen', 'musste', 'du')",1
"('musste', 'du', 'sprichst')",1
"('du', 'sprichst', 'wie')",1
"('sprichst', 'wie', 'die')",1
"('die', 'erwachsenen', 'das')",1
"('erwachsenen', 'das', 'beschämte')",1
"('das', 'beschämte', 'mich')",1
"('beschämte', 'mich', 'etwas')",1
"('mich', 'etwas', 'aber')",1
"('etwas', 'aber', 'er')",1
"('er', 'fügte', 'noch')",1
"('fügte', 'noch', 'unerbittlich')",1
"('noch', 'unerbittlich', 'hinzu')",1
"('unerbittlich', 'hinzu', 'du')",1
"('hinzu', 'du', 'verwechselst')",1
"('du', 'verwechselst', 'alles')",1
"('verwechselst', 'alles', 'du')",1
"('alles', 'du', 'bringst')",1
"('du', 'bringst', 'alles')",1
"('bringst', 'alles', 'durcheinander')",1
"('alles', 'durcheinander', 'er')",1
"('durcheinander', 'er', 'war')",1
"('er', 'war', 'wirklich')",1
"('war', 'wirklich', 'sehr')",1
"('wirklich', 'sehr', 'aufgebracht')",1
"('sehr', 'aufgebracht', 'er')",1
"('aufgebracht', 'er', 'schüttelte')",1
"('er', 'schüttelte', 'sein')",1
"('schüttelte', 'sein', 'goldenes')",1
"('sein', 'goldenes', 'haar')",1
"('goldenes', 'haar', 'im')",1
"('haar', 'im', 'wind')",1
"('im', 'wind', 'es')",1
"('wind', 'es', 'gibt')",1
"('es', 'gibt', 'einen')",1
"('gibt', 'einen', 'mann')",1
"('einen', 'mann', 'mit')",1
"('mann', 'mit', 'hochrotem')",1
"('mit', 'hochrotem', 'kopf')",1
"('hochrotem', 'kopf', 'er')",1
"('kopf', 'er', 'hat')",1
"('hat', 'noch', 'nie')",1
"('noch', 'nie', 'den')",1
"('nie', 'den', 'duft')",1
"('den', 'duft', 'einer')",1
"('duft', 'einer', 'blume')",1
"('einer', 'blume', 'gerochen')",1
"('blume', 'gerochen', 'er')",1
"('gerochen', 'er', 'hat')",1
"('niemals', 'einen', 'stern')",1
"('einen', 'stern', 'betrachtet')",1
"('stern', 'betrachtet', 'er')",1
"('betrachtet', 'er', 'hat')",1
"('noch', 'niemals', 'jemanden')",1
"('niemals', 'jemanden', 'geliebt')",1
"('jemanden', 'geliebt', 'nie')",1
"('geliebt', 'nie', 'hat')",1
"('nie', 'hat', 'er')",1
"('hat', 'er', 'etwas')",1
"('er', 'etwas', 'anderes')",1
"('etwas', 'anderes', 'getan')",1
"('anderes', 'getan', 'als')",1
"('getan', 'als', 'zahlen')",1
"('als', 'zahlen', 'zu')",1
"('zahlen', 'zu', 'addieren')",1
"('zu', 'addieren', 'und')",1
"('addieren', 'und', 'den')",1
"('und', 'den', 'ganzen')",1
"('den', 'ganzen', 'tag')",1
"('ganzen', 'tag', 'wiederholt')",1
"('tag', 'wiederholt', 'er')",1
"('wiederholt', 'er', 'so')",1
"('er', 'so', 'wie')",1
"('so', 'wie', 'du')",1
"('wie', 'du', 'ich')",1
"('du', 'ich', 'bin')",1
"('ernstzunehmender', 'mann', 'ich')",1
